ImageInstanceUID,width,height
4d17a4779c86,2828,2320
0ef090144d5b,3056,2544
fba45bd0eb6f,3032,3032
40759b957be9,3050,2539
b4d1b4ce907c,2140,1760
fd534f2f4f87,4256,3488
b0d65b7444f7,4248,3480
9e780cc1d9c5,2802,2801
8032d6989960,3032,2436
460716e5a10f,4256,3488
ca51a969d68c,3032,2436
24d0b38302d5,2836,2336
7f6ad0122fc2,3056,2544
1cd91e237ea7,4256,3488
f5dd3b352196,4891,4020
a0d21f9177d6,4256,3488
a375ce0836a1,2802,2801
06fa3a4d5dbd,4248,3480
08f9fa7120c4,2992,2991
0f545de555fd,4240,3480
75054d9ad31d,4891,4020
d908edf349ed,3056,2544
3d7d314faa17,3050,2539
4785ca6ddafa,4240,3480
4be932b7cbbd,2836,2336
49234909af5e,1884,1741
e897ef5c203c,2606,2418
fa447a409bd6,3408,2800
086f1ab39050,2832,2320
d2909cb9f49e,4256,3488
914ee0896606,2832,2320
0b49d75e3b51,2836,2336
a8307a24ea1d,2836,2336
19e6f3659766,4256,3488
1cd13431a034,4248,3480
32222cc776a2,3408,2800
99f3642f50f5,3408,2800
b6b74c8a97e4,3408,2800
21518ca15050,2140,1760
39d35a5d50db,2836,2336
2c805bfe1155,2802,2285
760bc20f4476,2860,3052
b07771277fb1,3050,2539
717ea5155b46,3056,2544
6a9fdf2adef5,2836,2336
bc8a891eab45,3056,2544
ea2688741043,4240,3480
bc80e90e5c26,2288,2345
1e9fb03b73c3,3032,3032
333e84d41771,4240,3480
4bcf536c08c9,2836,2336
e350c6a1acbd,4240,3480
a7f53cf01410,2660,2180
61dbca9280da,3056,2544
06ee89a4efe9,4248,3480
75e68ff861bb,1387,1140
7552b4fc4bb8,2836,2336
a1b9944654af,2836,2336
a10af5c5e80e,3050,2539
933f80e2c741,4256,3488
24f00cdcedec,2956,2548
22cd8d57d2b1,4240,3480
173c23887f9b,2140,1760
73c3ef06731e,3056,2544
bdf85b5e51d2,3005,2711
74ef938282be,3048,2536
519ba4e14eb3,2836,2336
533638e04060,3052,3052
1d246651590a,4256,3488
51a00fe8ead4,4240,3480
ccb9a8de86ca,3056,2544
aa4f6dcff138,2830,2801
4c3acc13335c,4248,3480
79f32a83d80f,3052,3052
51bb4235d797,4248,3480
2909830fc390,4256,3488
d3a4ac516d3e,2840,2874
e0d61af446a3,3052,2852
98e4ffb4c6e2,3480,4240
db98196e5558,4240,3480
0b490c90deec,2832,2320
823021d09748,2832,2320
7ae3ba379660,4256,3488
9b2d4652ad72,3032,2520
dd50263ab71c,2738,1963
61f3ac249c50,2991,2951
2bc2ba9c7dc0,2382,2444
552dc7a2b321,3032,3032
28c11c43c67e,2832,2320
b97c6b32105e,2991,2951
ed728788cc3d,3032,2436
cc87c7c282f1,2836,2336
92dd4fbfa962,4256,3488
869476b0763a,2991,2951
f5c9bf7a037f,2836,2336
5709155133b4,2992,2991
ec6bfc3029a9,4248,3480
4914ad588781,3056,2544
463937ba96af,2996,3004
fc44ab5de22c,2836,2336
eedd7a853545,4240,3480
9f5ba1b9fd8a,2846,2330
689db4ab5ab5,2616,2856
e44be39bc62e,2963,2954
f3b427b54ea4,3408,2800
f4942a602d27,3408,3320
48bb84b1b95d,3408,2975
fe6a2dcda2da,3056,2544
0d0e68c225b6,3050,2539
1fdd10b0a7c2,2836,2336
e376017188c8,4240,3480
447ab0346a33,4240,3480
6bd64b296e59,2832,2320
ba02b34ea7b3,2802,2801
36625db2640a,3000,3000
8f87a0578c8b,2836,2336
55eac3fc31fd,3032,2520
081c57bf820f,2880,2400
db879932cc40,3052,3052
8675bb424507,2836,2336
571987d5afdf,3028,3020
1ae1aca1fd0e,3052,2772
12fed1674c84,2872,2416
18c2fb2fb8d1,2618,2539
8c263e7fbb7c,2832,2320
3d0bac303fc8,2872,2416
4d08f081f09d,2846,2330
20b7a03c8975,3050,2244
544fa653fc32,3050,2258
e616156054ac,2836,2336
37e761a2968c,2822,2322
1b92142f4362,3408,2800
b4b931e5ad31,2836,2336
ae8fecc25309,3480,4240
ad4901d0adff,3056,2544
13bf9d719ad1,3056,2544
1b611fae120d,3050,2539
a42c542f033d,2832,2320
6b730a1a4271,2977,2970
81c988c895a8,3408,2800
ae21e4271637,3056,2544
e5140948e6c0,3408,2800
278bacb81a4c,4240,3480
ca16b13d489c,2836,2336
7e5dbc920a62,3050,2539
5114a63d3977,2981,2958
9e43da13bc66,4256,3488
2bff2d35a6cc,3050,2539
a6791529a93f,3050,2539
3eda96805867,2012,2012
4b17794e0851,2840,2874
88d23ea210a1,2992,2801
3df2c9d30cdf,3052,3052
3d5897b393d2,4248,3480
3f8515b00209,1387,1140
d01e8fd2c78d,2836,2336
9108cdfd43dc,2606,2418
7e35c1c82ff3,2832,2320
d45dcc66aade,4256,3488
ce2b9cd61ca4,3032,3032
4dc51d0b21f4,3209,2800
32456961c278,4240,3480
7254bd2165ee,2426,1974
70e85faa319e,2832,2320
79838f0f0850,2802,2801
d61946759f4d,3048,2536
d60459d04826,2832,2320
16397e909369,2906,2539
76c7d740b3f6,2836,2336
e4e568ccef7e,2224,2245
c6dd0553089c,2880,2400
d1dfb324827a,4248,3480
89ae9de3ada1,3052,3052
830cc183fb9a,3001,3001
67995d63d73a,2451,2048
d417f8e64511,2140,1760
11e475d66076,3050,2323
080f3ecd201b,2832,2320
2b81c9da7d2b,2920,2320
ec106607aaae,4256,3488
cd3029307926,3048,2536
d24606ff5aca,2899,2539
2a29437b06df,4240,3480
cbc0508e6f59,2798,2801
5458c3cd03a3,4240,3480
5ecada95f5ef,2846,2330
893fde8abd42,3056,2544
319b2b906a1f,2802,2801
47942a02592a,2846,2330
2cec18f3c67a,2714,2462
acae41f6c042,2299,2336
6163d55460c2,4240,3480
488bee5db2c7,2836,2336
f5b4e8d1c058,4256,3488
ac3f07f76c44,4240,3480
2eab3a031ef1,4256,3488
6ff218d10741,2836,2336
beca80e39902,3044,2828
cd04f98c2f2b,4891,4020
9da68fc712bd,3027,2516
adaf181ea691,4256,3488
b7bcba20659a,4240,3480
d9fcf8a842e4,3043,2338
9c18a904fbed,3032,2436
1002a04f3cde,2836,2336
d14352da3a40,1387,1140
82436fda2f12,3056,2544
e97c90dad798,2872,2416
390eecc3d067,2836,2336
21905d725d81,2836,2336
d7139cb21860,2488,2492
01f8945ece37,2880,2540
c0d9174d42ac,4248,3480
5f9833abf011,2970,2964
9a344cc0f907,4256,3488
d436ae99d4f8,1387,1140
d0c91ba9955e,2732,2398
b3d5401e02d4,2880,2540
5896e41fcc13,4256,3488
08932dca1447,2939,2299
39e8adc3f291,2553,2539
76988ae210f1,3027,2227
d52a13a72a7d,2836,2336
8e486df25480,2140,1760
aeec4820c4ed,3050,2539
8d030d8cb033,4248,3480
68272dc9af0c,3032,3032
40684c5ec4d8,4248,3480
7a7a343ae1c1,2872,2416
9aec95256522,2832,2320
a8b95b4c90ff,2835,2449
adddd947f92b,3048,2536
6e9fad584bff,3056,2544
75eaec6dd66d,2992,2991
eaf3d8cbcb2e,2998,2967
697ea3ceee9e,2836,2336
e2f883ddfdb4,4280,3520
1f09d8254115,4256,3488
e75e554f49ac,2880,2540
1c5b53c5c442,2820,1778
cb308b57472a,2832,2320
061067e90779,2798,2801
62c6b3913fd0,4248,3480
9b531d53c513,3056,2544
f17ca5bc4d61,3151,2528
9c316285e3a2,3050,2539
227e68d2cb58,4256,3488
d169b65a8331,4248,3480
e479dd4f83b8,2140,1760
5814d5237f03,4256,3488
0748e24c162d,3056,2544
b69e425567d0,3050,2539
8e843bfe6705,1387,1140
494fffedca68,3056,2544
69c6eabf4e91,4248,3480
a2a14b6f66b9,2788,2336
fb90b9f3be91,3056,2544
6a1492a16c7b,2836,2336
dd8087abbcaf,4240,3480
ce2c42b51f24,3050,2539
042e8fe12700,1387,1140
2a1fbe855dee,4248,3480
a535db085fbf,3032,2520
b85e65eddb97,2836,2336
a63f1e4e65ca,4256,3488
0023f02ae886,2846,2330
abea895b62de,2828,2320
ce289d7a37bb,4248,3480
66d4f74e63cc,4248,3480
ba5294f1feb1,3032,2436
f2ed30d18f97,3056,2544
0515910ab239,3032,3032
b68970f05034,2832,2320
41751eb3b214,4240,3480
9cdc2af4fbb0,3056,2544
40aa3e43e857,3032,2436
edc6919ee7a0,3056,2544
71975a0a2b53,2798,2801
3f0879b045e7,3056,2544
629bcbda4075,4248,3480
c4257b7ce0cb,3408,2800
d06c3eaa68a8,2992,2991
01aefe9ed777,3408,2800
a48c16f1d0e5,2836,2336
87d2f5ba9984,3056,2544
b516fd40f57c,3032,2436
911925e91c7e,4248,3480
6bda7804187c,4256,3488
7445c639e154,2880,2540
f609d59b929e,3488,3488
db4ad9eb251e,3050,2539
75ffbfb197a3,4256,3488
f81593951916,2836,2336
b795e920dac2,4256,3488
6ffef23b4aa9,4240,3480
0b87528e093c,2832,2320
3c9e05b0a0a0,3052,2924
e55532db2d16,2802,2801
1a745892799b,2836,2200
2446cdfa1f2d,2758,2620
c3f89bda2f8e,4248,3480
ae6dd6c230e6,2802,2801
f0abf0c5cbad,3000,3000
cbb15728fced,4256,3488
8e9633a5f516,4891,4020
89f79c0409a8,2802,2801
382f83c41da1,2836,2336
8947447b6929,3056,2544
084b10f6151c,2832,2320
4b2468cc4bfe,2836,2336
c482c51db044,4248,3480
d33ad3042402,2846,2312
1878b4316674,3050,2539
b98174b36c85,1387,1140
26a9c98c2e39,3408,2800
365715af043f,3056,2544
e46f7573012c,4256,3488
1c714f3d70bb,3056,2544
ed3b49390b4e,2980,3052
13b6d8ab6647,4248,3480
aafe0766cff6,2836,2336
987e5110e681,4248,3480
0ec6ac5c7adb,3048,2536
6f6f319dfdcd,2802,2801
40b8ec3b1891,3056,2544
c8f42ce79d67,2828,2320
847189e5e281,2290,2270
48d61d4bd869,4248,3480
836e7540cea4,2992,2991
14542180f7b3,2140,1760
5457dc0daa2f,3036,3052
17fc8ff5546b,3032,3032
7903726192e6,2832,2320
63283987d259,2140,1760
676053647908,3520,4280
afcda3f35e89,2872,2416
fab7eaa2770f,2802,2801
007b2567d83e,2836,2336
e03891e12881,4248,3480
0b7ca4c86b9f,2992,2801
54d8b82f1ced,2980,2964
2b0a6fed98fb,2802,2801
3dd854438294,2838,2330
2d409ccd6f6d,4256,3488
656ca44c50ab,2772,2256
e9fc83eee824,2832,2320
34a4fdd88574,4256,3488
c4f42cc49d8c,2880,2540
c3691b9bc16b,3032,3032
0012ff7358bc,3056,2544
f1fb11c067c6,3050,2539
083efcd38bc3,2832,2320
3287bfcd205c,4240,3480
2c41f0b77b68,3000,2418
6699ff481799,3056,2544
36b995a9575c,2726,2585
42d9d100ae15,4256,3488
a3f61fadfe6f,4240,3480
12cafcd805f1,4248,3480
8004d82257a1,3056,2544
ff4cd60f14b7,4240,3480
00326161e51e,2836,2336
efbe5f195b97,4248,3480
5aa205996c5a,3032,2436
2c1d9b4830aa,2993,2971
b5ce6164c155,2802,2801
e7a6b0ff3082,2992,2991
e3863ecd41c3,3408,2800
7125a29cfb98,2846,2306
620c0f590fa6,4248,3480
e24ca1d34bb2,4280,3520
ebb27e2e6d18,3050,2539
b29d68af277a,2832,2320
c8796b13ee2d,4256,3488
b8887b0d030b,1387,1140
4f489e7c0d20,3032,2436
d1c8f6d2ebc2,2836,2336
641ddddf8c0f,2651,2695
5f9ca36e82aa,4248,3480
9a335ce0bca4,4248,3480
be05d02f79e9,4248,3480
991e467c5927,2992,2991
ea9a6ebec879,4248,3480
e295ff156bbc,3056,2544
7daf9de78151,3056,2544
ce77159dea72,2956,3052
ea56b964075b,2794,2429
86a3cf84a7e6,2802,2801
4789edd20950,2846,2330
4cb11023c508,4248,3480
7f1924880cf8,2012,2012
d7ca13e45fec,2846,2330
1018aa051dd9,2600,2527
e9417af630bf,2991,2960
d342f30b94ac,2650,2633
d3d2a150489e,2832,2320
0d3693337282,2880,2540
ae74dd24e78f,2836,2336
5c679737665e,4256,3488
4aa21d7aa9da,4256,3488
d31e19c88336,3012,2996
da1118875920,2832,2320
7e73965d19a5,4248,3480
73368068ce90,4300,3494
3ad8424be8d9,4248,3480
4cdcc3f97bf7,4248,3480
deea6d6f81a5,3408,2490
d4600028f75c,3056,2544
c21af58fe084,3050,2539
80f7e5187924,2836,2336
63aefefa9ee0,4248,3480
0b8afa4985f9,1665,1893
75e9ae142078,2834,2539
ca76dfd01924,1387,1140
6e1f04f572d9,4380,3642
fd083e7493c3,4256,3488
5b82bd9b9d98,4248,3480
5465a55f0ee2,3032,3032
dce085d05b61,2758,2330
4c41ee92ec4d,2832,2320
8568c0c16033,4240,3480
dbc58e656ac7,2846,2330
3c15061a2340,4256,3488
8cee096a8d9a,3052,3052
ad8d4a5ba8f0,4248,3480
bead79d99849,2832,2320
c7d71e4e5b11,3001,2574
d26d72f208bc,2021,2021
4b9d75bf20ed,2802,2801
f82f99deaae2,4891,4020
a5b0a1b1c7c5,4891,4020
1247a878d605,2992,2801
279bde1a7b20,4240,3480
bb3076795a01,2012,2012
1be9de0044cf,2992,2991
ad85365d2935,2802,2801
b37424c5f376,4240,3480
00b767b49fcd,2846,2330
835e81040e61,3032,2520
a87158f376c5,4248,3480
d08d811fbb28,3032,2520
bfefe70b56ca,3056,2544
8e905f69e77c,2320,2828
b2ae7f9d7810,4256,3488
dba223ee6a22,2836,2336
699803decf1c,3408,2800
3bbe55d548e4,3072,2560
228358421179,2836,2336
6c08c0dbcf5e,2832,2320
84a4882645e7,1387,1140
6aadfed4ee85,4240,3480
34b56732e1b2,2220,2277
d91c35698478,2959,2398
e5d02148b87b,3050,2539
a9b110fcfef1,2836,2336
4fe716de1262,2836,2336
9740b0a40b52,3032,2436
ef0a3da0389f,4240,3480
d204955f43d0,4240,3480
1c7f9e0d648f,2880,2540
e4e410d26ceb,2802,2801
6d2fb9851b18,3408,2800
fd5b042e1cd6,2846,2330
b648e954aec9,4240,3480
db425300ac71,2802,2801
5521664ffec4,3032,3032
ea74b77e1d4d,3032,2436
126417f319ca,2832,2320
da7e9a1f7d8f,2836,2336
ff03d1d41968,4240,3480
8b69eacf9a7b,2832,2320
d23bb89c8ca7,4248,3480
ab042099e993,1387,1140
2f7a055ecb71,1387,1140
d26eba222019,2846,2026
0439b8a687cc,4248,3480
a643b580a4ae,3408,2800
36e787810ece,2802,2801
77eca83361c4,3320,2562
f0d5d4cd7bfc,4240,3480
c56fff7fa614,2880,2540
caa2caaa6fe4,4248,3480
0cb52238e1e2,3056,2544
2df3529c0288,4256,3488
0f501fe67203,4240,3480
d13af5659ede,1387,1140
8ec4d6584ec9,2740,2336
961f9c368664,3048,2536
3f8965bf4e6c,3052,3012
16bd0ff2f0cd,2836,2167
b7f21f95c398,3530,3250
1f40455598f5,4248,3480
a55ec6cda428,4240,3480
9a467189e9a3,4256,3488
687af7523c99,4240,3480
7290da441247,2832,2320
db9eda6d09e1,2836,2336
3855902bcfc6,4248,3480
40666b956095,4248,3480
ddd180015e80,2846,2330
294cda0e3c4a,4240,3480
fef5d9dd40e4,2989,2166
696797119b49,4256,3488
cded89549a2b,3050,2539
45a537917824,4256,3488
5f5ed3e7138a,2389,2587
ace9575166fe,3020,3004
bfb0d97704da,3032,3032
a36a1c21b087,2836,2336
21dab7687d24,2304,2552
0c28820c3936,4248,3480
36400b03d8b0,2701,2520
691e08460a87,2992,2991
2a04aa127aef,2709,2514
ef5b32cf2930,3000,3000
4cebe94f1fa3,2701,2520
2f5ba3a53465,3032,2436
012f57190f1d,2428,2428
6f433de37ffc,2846,2330
7b64da30378c,3000,2636
997cb09a3526,2949,2778
9be97a2b7f90,2836,2336
5a0f0eb86860,4256,3488
685114c3c9fd,3032,2520
f359472b41d9,3052,3052
77b79c8d52b9,2745,2330
0f6ef2363710,4240,3480
ac659a88deca,2140,1760
bbd03dd80390,2499,2274
79c7b0c4a34b,2836,2336
5bcb1367f5c8,2428,2428
ea85c81c2600,3006,3006
0df0bf2aa8dc,2759,2312
d0ce4a52df49,3072,2560
8593f5f96ea7,2846,2330
f39eadda837b,3485,3080
1faa20910bb8,3055,2800
78f5d0c4f4d6,3408,2800
a5b2a480b6e8,2836,2336
6489245ff976,2791,2539
bf670c1f4aa6,4240,3480
10dbfcaff3a8,2600,1948
d889eeca955d,4256,3488
50ec1ca08df3,2836,2336
10bce6d90343,3052,3052
e32caf657784,2642,2585
c05a1da5efe0,3056,2544
f983d62607b3,1387,1140
4909d1fe990a,3032,2436
fe426d79609d,4248,3480
f5fcdc2c97b3,2992,2991
2afda837a767,4256,3488
dde20ad3ce7d,2812,2336
45d2442702f4,3408,3320
11f9821dba42,4256,3488
fcad70b883e6,3032,2436
f1336c2ae971,2832,2320
608a6601635e,3050,2539
4aa31b279b37,1387,1140
41a752fa8005,2826,2222
43c415a1829b,2802,2801
5742dd6a999a,3006,3006
3e3a03d4b313,3056,2544
63ca42eab550,2802,2801
96fb9d37977f,2836,2336
7629bf276b94,2999,2947
918959bdda4a,4248,3480
4c847d99b31e,4240,3480
8f758c225c0a,2836,2336
ce03278781e2,2012,2012
4a5182888c71,2992,2991
d4bce67cb700,3032,3032
11c14051dff5,2836,2336
53b695db11a1,4240,3480
5026e8d1e6f9,4240,3480
5e79f836af2c,3480,4240
463eb8a9426b,4280,3520
61a8d64fea99,4248,3480
76d3ff2cc5ce,2986,2978
077209acb6e4,2832,2320
84d01a07c3fe,3408,2800
4afb6d501521,3000,3000
c5d4d2de662e,3050,2539
2446e23969e6,2836,2336
0a93116c50f1,2740,2633
321c4554bd23,2816,2874
222f1194ae9f,1880,1795
edb1520f945c,2802,2801
a238599af4e7,2836,2336
a159880ddb87,2836,2336
f85fe770048a,2846,2330
36d85956f758,3056,2544
6ea6f1a79e68,2836,2336
4a5e11ad2ea0,2970,2977
1563b7136682,3032,3032
77f27efcb27d,4248,3480
01a6995ec763,3032,3032
e10f738658d3,4248,3480
4087a0bee42a,1387,1140
ff23167d20b4,3408,2800
efdc1a6d4739,3027,2516
937890b92ad8,2836,2336
e51b49a19853,3056,2544
3909a21dca77,3032,2520
176bbcbb90e1,2414,2520
455a7af10292,2584,2378
5381361e3e3c,2872,2416
e5e4babc03f5,3000,3000
7b4eafaf6b6e,2832,2320
0e035b62d9bc,4240,3480
4701e1705503,3032,3032
76add43e359c,2846,2330
1c4a70106271,3408,2800
5313f8579e68,3056,2544
0ebd891068eb,4248,3480
696a6fb47142,2846,2330
8ee9cdf489cb,4240,3480
b13d2f8ad15d,4240,3480
3ed100de7738,3032,2436
87982e4a0999,2836,2288
1fd004c2e4f7,2836,2312
8f3ea7909126,4240,3480
70559aabae55,2508,2314
baf8f3ddd11d,2836,2336
d30a0e3f2539,3032,2520
77705ac8ba49,4256,3488
478d6e906137,3032,3032
ebab8906e37c,3408,2800
43fffbee28c6,2880,2540
86a2f241cf70,2976,2946
6d48891f25db,2836,2336
a62165f76102,1387,1140
a36b36e5b4bf,3050,2539
0f9709784c19,1387,1140
a1fa036afd0b,2938,2801
7049d03afe69,4248,3480
d4ccc9527fed,2992,2989
2d36cfe06dd6,4248,3480
4c6fb1b7def5,3408,2752
5726df771382,2589,2113
45f585026317,3048,2536
149c73c79507,2836,2336
ad804344f3ed,3056,2544
4d39491880ac,2999,2979
4c0af9bef102,4240,3480
68fefe8da0b5,4248,3480
71b24ef355ee,2882,2662
2857435b9c7c,3032,2436
2b1d0d491337,3048,2536
793ddb7bc6cd,4256,3488
5caf07ed75f4,4256,3488
3e7b2ffc97db,2753,2954
96304720ba90,2954,2943
4ff81f916fac,2832,2320
7d872d2e4b17,4248,3480
8bdb314baea7,3408,2800
6973c4f114b7,2386,2158
935219ffc68c,2832,2320
ace7a9702770,2753,2954
8d774f02657c,3408,2800
0acec7010081,2753,2954
68f068c70a64,4248,3480
0b020a7aff0a,2753,2954
f59a4957542a,1387,1140
56fdeaa6a96a,3032,2520
e71bdbebcdfb,2990,2414
2b2bd9a06cb8,1962,2430
e2080f0e0731,2836,2336
cd00eccb2237,2992,2991
a084c4e685d6,4256,3488
cacb3aaf4864,2828,2320
a75ecb11c3cf,2992,2801
a414f67f5735,2991,2476
e0c96098a396,2620,2336
e2aff1ebc305,2836,2336
ecac712485f2,4248,3480
a648b88334e7,2993,2590
26639aab6967,4248,3480
12fe8eadded1,3052,3052
c8ed6a592b17,2846,2330
0e601185ac46,4240,3480
6f20f36051e5,2836,2336
a5bbd30ed109,2991,2476
ab57c9740b8d,2836,2336
18ad6447775e,2701,2520
f1fc5304fffd,4240,3480
571a303b3eea,2798,2801
d4a95c651918,3050,2539
5ae2e80ff901,2836,2336
3ad901a1a44e,2746,2649
3754d8925770,2992,2991
2592102f6b5c,4248,3480
371fdb603115,2802,2801
772ba57006a3,3050,2539
4deec2dd94da,2302,1893
039159f7b61b,2846,2292
66712e2fc6a4,2974,2455
e8f85222d2d3,2880,2540
a3ca531101d3,3027,2516
d99dc9055ace,3050,2539
6dfeacd5e499,2982,2593
30eae2ee5011,3408,2800
706855efa152,3056,2544
b6959ada9a45,3408,2800
b6aac964746c,3056,2544
cb58d88f4a6f,3032,2436
ae141aeb53b8,3050,2539
84b58bdcec7f,2992,2809
2dd56460ae48,3032,3032
83569c76974e,4240,3480
9ecea2d9c832,2660,2180
035e8786afef,2836,2336
4044589e4d6f,3050,2539
ea516e218fe6,2974,2455
49cc605a04ae,4248,3480
3a33f16fc22e,4256,3488
e94bf9f014f3,3032,2436
cfcc4573998c,2884,2539
2b3a2f4dc864,2930,2801
a510b3efc3cc,2996,3052
21ab803037ad,2846,2330
dc233db14a5d,3381,2868
e14b52100bea,3001,3001
d899ba3a99be,4256,3488
270bbfe1f9e5,4256,3488
afbaf5916fbe,1387,1140
327996961b8d,2836,2336
882aa657e170,4240,3480
dbd1ea0edec7,2140,1760
f6f8579aa37e,2836,2336
9ac01e0eac7b,3032,2436
3d446575cd76,2872,2416
fd14128a2a4d,3072,2560
b5a415f70aa9,3056,2544
56cdb0916363,3000,3000
01e7fdcf87fc,2012,2012
14852db2ba6b,2740,2336
046fd0c18f22,2836,2336
c78c5ad6d546,4248,3480
35fd2e2f7754,3050,2539
4f72ac18bbb9,4240,3480
a123e9cd1475,2684,2336
8467afadc7f6,2140,1760
2cfd932d8b97,3056,2544
5a7382019a31,2836,2336
e0498fc49487,3056,2544
72cf260ddf4c,3056,2544
cec07acf2c6e,3032,2436
d3b03a75c6c1,4256,3488
fd4ee26e48d4,4248,3480
187a15369d36,4248,3480
c6c12ad89dec,3052,3052
f7f96b1c0204,3032,2520
9fc671f79108,2836,2336
e547eeebb69f,2836,2336
10ea16180595,2140,1760
3a001d5ccdc4,2836,2336
06862b0aa1e8,3056,2544
e1f9501f001c,3032,3032
9a535eed7d2d,2133,2039
da5ffdde0725,4240,3480
7452ddd5b44b,4256,3488
e34939f0a328,3032,2520
61ad1ab420e5,2140,1760
93979c3e3177,3056,2544
cfeb8f03b0af,2836,2336
4e078c23b8cd,4256,3488
ffe942c8655f,1387,1140
42798200d0ba,4240,3480
3784d66cc685,4248,3480
841d4ce2cfe7,2832,2320
6f27afc5a710,2832,2320
f420e3696115,4248,3480
33d785242996,1387,1140
d7a2083fec46,4280,3520
e1b500e2ea12,3032,2436
243d84bb9946,4240,3480
0044e449aae1,2836,2336
46e4bd625d3f,3032,2436
8e1b341d6ec7,2140,1760
78a25e4b11dd,2836,2336
ca3940494328,3006,3006
b2cb89d90286,2992,2991
f24100b16cb6,2431,2010
50b4385f5c66,2832,2320
477ef09becb6,3032,2436
beaad17c1748,3152,2895
03fd83fc90d9,3032,3032
c7632a48f7e7,3050,2489
84f3332876cf,3056,2544
0ecb5373eee0,3408,2800
81136f88928b,2802,2801
44fd41135c61,2140,1760
51ab86766313,2208,2140
4bbe8d48fd9a,3052,3052
784a93fa9ee8,2846,2330
c30135419d0c,2825,2610
fe51be23ad08,2836,2336
aa7fa629acb3,3032,2520
918ab38e1f0f,2870,2516
50fcd52cecf5,4256,3488
b0fd4cd6e6c0,2971,3156
0d17348ba547,2992,2991
cbf0a27f993e,2992,2963
b262a59ecc06,2992,2737
6e37ebd5e141,2832,2320
1b37d5ea40d0,2836,2336
bbc9d4788978,2836,2336
0f5af2c75ba0,2836,2336
a35fafa081b0,2748,2336
47643f20a15e,2832,2320
1c0f2dd64fe0,2140,1760
0a9432bfcc5b,3050,2539
7bc56e205e08,4240,3480
8709a6be6eaa,2920,2320
5f5cdc44b299,2836,2336
1db7053ca14c,1387,1140
179b83581dcc,3000,3000
6c8fb4dd5fd7,4240,3480
63094fcb1019,2140,1760
300b663f5b0e,2832,2320
94db5ad07806,3408,2800
20cde26bb6ff,2802,2801
9539fdd22027,3050,2539
8a6178c3911b,4240,3480
d6b9c7d34e75,3056,2544
3d9c95938f42,3488,4256
24450cd3727d,3005,2767
8452410ab20a,4256,3488
ed3bea59397c,2872,2416
7d4fef26747e,4248,3480
72faa8c278c4,2996,2988
3101eae88360,3056,2544
7847e1ea4307,3480,4240
95ebf6f3aee6,4256,3488
2274c9443ffd,2940,3052
6ec7006d0320,4240,3480
2e1a618166f0,3032,3032
965c4968f3e5,2980,3004
2652dc8fcb4b,2836,2336
6614fa860542,3052,3052
f87b978285e8,3050,2539
1b98d395bdb5,4256,3488
c8cf39d50d34,2880,2400
effd1810f790,2755,2745
d9d38c4f0b20,2802,2801
3a85c5bfcd7b,3052,3052
07c6b234a94b,2992,2963
c636ac67c19a,3056,2544
f7c7683d6ed9,3056,2544
d5c7bb6ca545,4240,3480
5a3605f90540,4256,3488
51dc130ec62f,2100,1798
8d4b3609ed92,3056,2544
8cd1ad8955ad,2431,2010
853cb8ab4029,2836,2336
90836bb5b6de,1387,1140
f32e1212203a,2825,2824
cc145c438168,2978,2567
1d96a1349a36,4240,3480
0965160ad057,3052,3052
3d144fbe4958,2992,2991
6494a03199e5,4240,3480
45e1f7b258d1,1387,1140
14bd5c85aea2,3004,3052
05960ccb10c0,2906,3000
36c748936087,3032,3032
d61f54f774aa,3052,3052
4818a62bb220,4256,3488
3041c13193cf,4248,3480
f4be52d4e6ae,2681,2184
5ce66c2df0a2,4240,3480
2c520dcf9515,2838,2330
e0f4c2ea7603,2836,2336
c19746f104f2,3050,2539
ac1c89907fa2,3044,2536
94dfaa1ebe4d,2872,2416
eb446b336fdf,4248,3480
2905f86286db,3048,2536
e91403f2b6da,2992,2991
0133bf9a5f5c,2836,2336
4fa890061bf6,2502,2232
015484acb9cf,2836,2336
c7492c714ecd,4248,3480
61ec09d32116,4248,3480
266cd3b181c5,4248,3480
2ae75e3c1a63,2832,2320
3a6acd941fc0,4256,3488
dc0339fa6725,4240,3480
8d4c57ef78f9,2836,2336
823797c902b5,2880,2540
a78f01529895,3032,2436
a039679aecf1,3028,2732
df22e4564d8a,3056,2544
7f14798af38a,2836,2336
a4a0a64989fd,2992,2801
761288427a0d,2846,2330
6471803ece87,4248,3480
0ecd5e7e89b0,2840,2874
fece1740823c,2836,2336
cd6571846bba,2872,2416
1d65ce594196,2867,2866
8307346433cf,3056,2544
384de6416f6e,3408,2800
ac122c375a7f,2836,2336
0a3afeef9c01,2802,2801
dded5cc225c0,4248,3480
ae51872bd2a0,2285,2271
1311dd6f5c2e,3056,2544
35da4a5a0201,2992,2991
31d499dd751d,2988,2996
0d5988fe9620,4240,3480
68bc7bc6ad65,2539,3050
e11854af4478,2832,2320
bd2509cb2f13,3032,2436
2ab080e51a21,3129,3219
d74ef8961bff,3032,3032
ee086fdd5c81,3498,3151
ce6c51b4fff8,2802,2801
c4776e6a612b,3048,2488
2308e67bc9a8,2992,2539
ff9f10a24c27,3000,3000
787dc6109e4a,2836,2336
67ad8c8afe8c,2140,1760
adaa7dde6a5a,3408,2800
43721cdd43d7,2759,2351
3b6ad60071d4,4240,3480
